"ファイル名","WAVE0001.CSV","V1.11"
"タイトルコメント",""
"トリガ時刻","'23-11-16 15:38:10"
"CH","CH1","CH2","CH3",
"Mode","DC","DC","DC",
"Range","100V","20V","1V",
"Comment","","","",
"Scaling","OFF","OFF","ON",
"Ratio"," 1.00000E+00"," 1.00000E+00"," 2.00000E+02",
"Offset"," 0.00000E+00"," 0.00000E+00"," 0.00000E+00",
"Time","CH1[V]","CH2[V]","CH3[A]","Event"
 5.820000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.821000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.822000000E+02,-9.3750000E-01,-9.3750000E-02, 3.1250000E-01,0,
 5.823000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.824000000E+02,-9.3750000E-01,-1.2500000E-01, 3.1250000E-01,0,
 5.825000000E+02,-7.8125000E-01,-3.1250000E-02,-3.1250000E-01,0,
 5.826000000E+02,-9.3750000E-01,-9.3750000E-02, 3.1250000E-01,0,
 5.827000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.828000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.829000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 5.830000000E+02,-9.3750000E-01,-9.3750000E-02, 1.2500000E+00,0,
 5.831000000E+02,-7.8125000E-01,-9.3750000E-02, 1.2500000E+00,0,
 5.832000000E+02,-7.8125000E-01,-6.2500000E-02,-3.1250000E-01,0,
 5.833000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.834000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.835000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 5.836000000E+02,-6.2500000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.837000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.838000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.839000000E+02,-7.8125000E-01,-6.2500000E-02,-3.1250000E-01,0,
 5.840000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 5.841000000E+02,-9.3750000E-01,-6.2500000E-02, 1.2500000E+00,0,
 5.842000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.843000000E+02,-9.3750000E-01,-9.3750000E-02, 9.3750000E-01,0,
 5.844000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.845000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.846000000E+02,-7.8125000E-01,-6.2500000E-02, 1.2500000E+00,0,
 5.847000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.848000000E+02,-9.3750000E-01,-9.3750000E-02, 9.3750000E-01,0,
 5.849000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.850000000E+02,-9.3750000E-01,-9.3750000E-02,-3.1250000E-01,0,
 5.851000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.852000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.853000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.854000000E+02,-7.8125000E-01,-3.1250000E-02, 6.2500000E-01,0,
 5.855000000E+02,-9.3750000E-01,-9.3750000E-02, 3.1250000E-01,0,
 5.856000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.857000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.858000000E+02,-7.8125000E-01,-6.2500000E-02,-3.1250000E-01,0,
 5.859000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.860000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.861000000E+02,-9.3750000E-01,-9.3750000E-02,-6.2500000E-01,0,
 5.862000000E+02,-1.0937500E+00,-6.2500000E-02,-3.1250000E-01,0,
 5.863000000E+02,-7.8125000E-01,-9.3750000E-02, 3.1250000E-01,0,
 5.864000000E+02,-9.3750000E-01, 0.0000000E+00, 0.0000000E+00,0,
 5.865000000E+02,-9.3750000E-01,-9.3750000E-02, 9.3750000E-01,0,
 5.866000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.867000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.868000000E+02,-9.3750000E-01,-9.3750000E-02,-3.1250000E-01,0,
 5.869000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.870000000E+02,-9.3750000E-01,-9.3750000E-02, 1.2500000E+00,0,
 5.871000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.872000000E+02,-7.8125000E-01,-9.3750000E-02,-9.3750000E-01,0,
 5.873000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 5.874000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.875000000E+02,-9.3750000E-01,-9.3750000E-02, 3.1250000E-01,0,
 5.876000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.877000000E+02,-9.3750000E-01,-9.3750000E-02, 0.0000000E+00,0,
 5.878000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.879000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.880000000E+02,-9.3750000E-01,-3.1250000E-02, 6.2500000E-01,0,
 5.881000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.882000000E+02,-9.3750000E-01,-3.1250000E-02,-3.1250000E-01,0,
 5.883000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.884000000E+02,-6.2500000E-01,-9.3750000E-02, 0.0000000E+00,0,
 5.885000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.886000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 5.887000000E+02,-7.8125000E-01,-9.3750000E-02, 3.1250000E-01,0,
 5.888000000E+02,-9.3750000E-01,-3.1250000E-02,-6.2500000E-01,0,
 5.889000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.890000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.891000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.892000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.893000000E+02,-7.8125000E-01,-9.3750000E-02, 3.1250000E-01,0,
 5.894000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 5.895000000E+02,-7.8125000E-01,-9.3750000E-02, 3.1250000E-01,0,
 5.896000000E+02,-7.8125000E-01,-9.3750000E-02, 3.1250000E-01,0,
 5.897000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.898000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.899000000E+02,-9.3750000E-01,-3.1250000E-02, 3.1250000E-01,0,
 5.900000000E+02,-7.8125000E-01,-9.3750000E-02, 1.2500000E+00,0,
 5.901000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.902000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.903000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.904000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.905000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 5.906000000E+02,-7.8125000E-01,-9.3750000E-02,-6.2500000E-01,0,
 5.907000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.908000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.909000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.910000000E+02,-6.2500000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.911000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.912000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.913000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 5.914000000E+02,-9.3750000E-01,-9.3750000E-02,-3.1250000E-01,0,
 5.915000000E+02,-7.8125000E-01,-3.1250000E-02, 6.2500000E-01,0,
 5.916000000E+02,-9.3750000E-01,-6.2500000E-02, 9.3750000E-01,0,
 5.917000000E+02,-7.8125000E-01,-3.1250000E-02, 1.2500000E+00,0,
 5.918000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.919000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.920000000E+02,-7.8125000E-01,-9.3750000E-02, 9.3750000E-01,0,
 5.921000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.922000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.923000000E+02,-9.3750000E-01,-9.3750000E-02, 0.0000000E+00,0,
 5.924000000E+02,-7.8125000E-01,-9.3750000E-02, 3.1250000E-01,0,
 5.925000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.926000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.927000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.928000000E+02,-7.8125000E-01,-3.1250000E-02,-6.2500000E-01,0,
 5.929000000E+02,-7.8125000E-01,-3.1250000E-02, 9.3750000E-01,0,
 5.930000000E+02,-9.3750000E-01,-9.3750000E-02, 3.1250000E-01,0,
 5.931000000E+02,-9.3750000E-01,-6.2500000E-02,-6.2500000E-01,0,
 5.932000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.933000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.934000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.935000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.936000000E+02,-9.3750000E-01,-9.3750000E-02, 9.3750000E-01,0,
 5.937000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.938000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.939000000E+02,-9.3750000E-01,-9.3750000E-02, 3.1250000E-01,0,
 5.940000000E+02,-9.3750000E-01,-9.3750000E-02, 3.1250000E-01,0,
 5.941000000E+02,-9.3750000E-01,-9.3750000E-02, 0.0000000E+00,0,
 5.942000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.943000000E+02,-9.3750000E-01,-3.1250000E-02, 0.0000000E+00,0,
 5.944000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.945000000E+02,-7.8125000E-01,-9.3750000E-02, 1.2500000E+00,0,
 5.946000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.947000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.948000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.949000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.950000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.951000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.952000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.953000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.954000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.955000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.956000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.957000000E+02,-7.8125000E-01,-9.3750000E-02, 3.1250000E-01,0,
 5.958000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.959000000E+02,-9.3750000E-01,-6.2500000E-02, 1.2500000E+00,0,
 5.960000000E+02,-7.8125000E-01,-9.3750000E-02, 0.0000000E+00,0,
 5.961000000E+02,-7.8125000E-01,-9.3750000E-02, 0.0000000E+00,0,
 5.962000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.963000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.964000000E+02,-9.3750000E-01,-6.2500000E-02, 9.3750000E-01,0,
 5.965000000E+02,-9.3750000E-01,-3.1250000E-02, 6.2500000E-01,0,
 5.966000000E+02,-7.8125000E-01,-9.3750000E-02, 0.0000000E+00,0,
 5.967000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.968000000E+02,-7.8125000E-01,-9.3750000E-02, 0.0000000E+00,0,
 5.969000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.970000000E+02,-7.8125000E-01,-9.3750000E-02, 1.5625000E+00,0,
 5.971000000E+02,-1.0937500E+00,-9.3750000E-02, 9.3750000E-01,0,
 5.972000000E+02,-7.8125000E-01,-3.1250000E-02, 3.1250000E-01,0,
 5.973000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.974000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.975000000E+02,-9.3750000E-01,-3.1250000E-02, 9.3750000E-01,0,
 5.976000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.977000000E+02,-7.8125000E-01,-6.2500000E-02,-3.1250000E-01,0,
 5.978000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.979000000E+02,-9.3750000E-01,-3.1250000E-02, 9.3750000E-01,0,
 5.980000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.981000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.982000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.983000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 5.984000000E+02,-7.8125000E-01,-3.1250000E-02, 6.2500000E-01,0,
 5.985000000E+02,-9.3750000E-01,-6.2500000E-02,-3.1250000E-01,0,
 5.986000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.987000000E+02,-7.8125000E-01,-6.2500000E-02, 1.2500000E+00,0,
 5.988000000E+02,-9.3750000E-01,-9.3750000E-02, 1.2500000E+00,0,
 5.989000000E+02,-7.8125000E-01,-3.1250000E-02, 3.1250000E-01,0,
 5.990000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 5.991000000E+02,-7.8125000E-01,-3.1250000E-02, 6.2500000E-01,0,
 5.992000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.993000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.994000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.995000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 5.996000000E+02,-7.8125000E-01, 0.0000000E+00, 6.2500000E-01,0,
 5.997000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 5.998000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 5.999000000E+02,-9.3750000E-01,-3.1250000E-02,-3.1250000E-01,0,
 6.000000000E+02,-9.3750000E-01,-6.2500000E-02, 1.2500000E+00,0,
 6.001000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 6.002000000E+02,-7.8125000E-01,-9.3750000E-02, 3.1250000E-01,0,
 6.003000000E+02,-7.8125000E-01,-9.3750000E-02, 0.0000000E+00,0,
 6.004000000E+02,-9.3750000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.005000000E+02,-1.0937500E+00,-6.2500000E-02, 3.1250000E-01,0,
 6.006000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.007000000E+02,-9.3750000E-01,-3.1250000E-02, 9.3750000E-01,0,
 6.008000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.009000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 6.010000000E+02,-7.8125000E-01,-9.3750000E-02, 0.0000000E+00,0,
 6.011000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.012000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 6.013000000E+02,-9.3750000E-01,-9.3750000E-02,-3.1250000E-01,0,
 6.014000000E+02,-7.8125000E-01,-3.1250000E-02, 6.2500000E-01,0,
 6.015000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 6.016000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 6.017000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 6.018000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.019000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.020000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 6.021000000E+02,-9.3750000E-01,-3.1250000E-02, 9.3750000E-01,0,
 6.022000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 6.023000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.024000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.025000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.026000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 6.027000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.028000000E+02,-1.0937500E+00,-6.2500000E-02,-6.2500000E-01,0,
 6.029000000E+02,-9.3750000E-01,-9.3750000E-02, 3.1250000E-01,0,
 6.030000000E+02,-9.3750000E-01,-6.2500000E-02, 1.2500000E+00,0,
 6.031000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 6.032000000E+02,-7.8125000E-01,-9.3750000E-02, 9.3750000E-01,0,
 6.033000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.034000000E+02,-9.3750000E-01,-6.2500000E-02, 1.2500000E+00,0,
 6.035000000E+02,-9.3750000E-01,-9.3750000E-02,-3.1250000E-01,0,
 6.036000000E+02,-7.8125000E-01,-6.2500000E-02, 1.8750000E+00,0,
 6.037000000E+02,-7.8125000E-01,-9.3750000E-02, 1.2500000E+00,0,
 6.038000000E+02,-7.8125000E-01,-3.1250000E-02, 6.2500000E-01,0,
 6.039000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.040000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.041000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 6.042000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.043000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.044000000E+02,-7.8125000E-01,-9.3750000E-02, 3.1250000E-01,0,
 6.045000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.046000000E+02,-7.8125000E-01,-9.3750000E-02,-3.1250000E-01,0,
 6.047000000E+02,-9.3750000E-01,-9.3750000E-02, 3.1250000E-01,0,
 6.048000000E+02,-9.3750000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.049000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.050000000E+02,-9.3750000E-01,-3.1250000E-02, 6.2500000E-01,0,
 6.051000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 6.052000000E+02,-9.3750000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.053000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.054000000E+02,-9.3750000E-01,-3.1250000E-02, 9.3750000E-01,0,
 6.055000000E+02,-1.0937500E+00,-6.2500000E-02, 0.0000000E+00,0,
 6.056000000E+02,-9.3750000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.057000000E+02,-9.3750000E-01,-3.1250000E-02, 6.2500000E-01,0,
 6.058000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.059000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.060000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 6.061000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.062000000E+02,-9.3750000E-01,-9.3750000E-02, 9.3750000E-01,0,
 6.063000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.064000000E+02,-6.2500000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.065000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 6.066000000E+02,-7.8125000E-01,-9.3750000E-02, 3.1250000E-01,0,
 6.067000000E+02,-7.8125000E-01,-3.1250000E-02, 1.2500000E+00,0,
 6.068000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.069000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.070000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 6.071000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 6.072000000E+02,-9.3750000E-01,-9.3750000E-02, 9.3750000E-01,0,
 6.073000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.074000000E+02,-7.8125000E-01,-3.1250000E-02, 9.3750000E-01,0,
 6.075000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.076000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 6.077000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 6.078000000E+02,-7.8125000E-01,-9.3750000E-02, 0.0000000E+00,0,
 6.079000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.080000000E+02,-7.8125000E-01,-3.1250000E-02, 0.0000000E+00,0,
 6.081000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 6.082000000E+02,-9.3750000E-01,-9.3750000E-02, 3.1250000E-01,0,
 6.083000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.084000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.085000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.086000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 6.087000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.088000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 6.089000000E+02,-9.3750000E-01,-3.1250000E-02, 0.0000000E+00,0,
 6.090000000E+02,-9.3750000E-01,-9.3750000E-02, 9.3750000E-01,0,
 6.091000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 6.092000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.093000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 6.094000000E+02,-9.3750000E-01,-9.3750000E-02, 3.1250000E-01,0,
 6.095000000E+02,-9.3750000E-01,-9.3750000E-02, 6.2500000E-01,0,
 6.096000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.097000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.098000000E+02,-7.8125000E-01,-3.1250000E-02, 0.0000000E+00,0,
 6.099000000E+02,-7.8125000E-01,-6.2500000E-02, 1.2500000E+00,0,
 6.100000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 6.101000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 6.102000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.103000000E+02,-9.3750000E-01,-6.2500000E-02, 1.2500000E+00,0,
 6.104000000E+02,-9.3750000E-01,-6.2500000E-02, 6.2500000E-01,0,
 6.105000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.106000000E+02,-7.8125000E-01,-1.2500000E-01, 0.0000000E+00,0,
 6.107000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.108000000E+02,-7.8125000E-01,-6.2500000E-02,-3.1250000E-01,0,
 6.109000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.110000000E+02,-1.0937500E+00,-1.2500000E-01,-3.1250000E-01,0,
 6.111000000E+02,-9.3750000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.112000000E+02,-7.8125000E-01,-9.3750000E-02, 0.0000000E+00,0,
 6.113000000E+02,-9.3750000E-01,-9.3750000E-02, 1.2500000E+00,0,
 6.114000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.115000000E+02,-7.8125000E-01,-3.1250000E-02, 9.3750000E-01,0,
 6.116000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 6.117000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 6.118000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.119000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.120000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 6.121000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.122000000E+02,-9.3750000E-01,-3.1250000E-02, 0.0000000E+00,0,
 6.123000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.124000000E+02,-7.8125000E-01,-9.3750000E-02, 6.2500000E-01,0,
 6.125000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.126000000E+02,-9.3750000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.127000000E+02,-6.2500000E-01,-9.3750000E-02, 3.1250000E-01,0,
 6.128000000E+02,-9.3750000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.129000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.130000000E+02,-7.8125000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.131000000E+02,-7.8125000E-01,-3.1250000E-02, 9.3750000E-01,0,
 6.132000000E+02,-7.8125000E-01,-6.2500000E-02, 1.2500000E+00,0,
 6.133000000E+02,-7.8125000E-01,-6.2500000E-02, 9.3750000E-01,0,
 6.134000000E+02,-7.8125000E-01,-6.2500000E-02,-3.1250000E-01,0,
 6.135000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
 6.136000000E+02,-7.8125000E-01,-3.1250000E-02, 1.2500000E+00,0,
 6.137000000E+02,-7.8125000E-01,-6.2500000E-02, 6.2500000E-01,0,
 6.138000000E+02,-7.8125000E-01,-6.2500000E-02, 0.0000000E+00,0,
 6.139000000E+02,-9.3750000E-01,-6.2500000E-02, 3.1250000E-01,0,
